종목명,항목,내용
전기기능장,위 자격취득자에 대한 법령상 우대현황,"순번법령명조문내역활용내용1가축분뇨의 관리 및 이용에 관한 법률 시행령제21조처리시설설계ㆍ시공업의등록기준(별표5)처리시설의설계·시공업의등록을하려는자가갖추어야할기술능력2건설기계관리법 시행규칙제33조검사대행자등(별표9)건설기계검사대행자의인력기준3건설산업기본법 시행규칙제25조의3건설사업관리관련인력건설사업관리관련 인력4건설산업기본법 시행령제13조건설업의등록기준(별표2)건설업의 등록기준5건설산업기본법 시행령제35조건설기술자의현장배치기준등(별표5)공사예정금액의 규모별 건설기술자 배치기준6경찰공무원임용령제16조특별채용의요건특별채용의 자격7고등학교 졸업학력 검정고시 규칙제12조과목면제고시합격자로 가늠 또는 과목면제8공무원수당 등에 관한 규정제14조특수업무수당(별표11)특수업무수당지급9공무원임용시험령제27조경력경쟁채용시험의응시자격등(별표7,8)경력경쟁채용시험에응시10공무원임용시험령제31조채용시험의특전(별표10,12)6급이하공무원및기능직공무원채용시험가산대상자격증11공연법 시행령제10조무대시설안전진단등(별표1)안전진단기관의 인력 요건12공연법 시행령제10조의4무대예술전문인자격검정의응시기준(별표2)무대예술전문인 자격검정의 등급별 응시기준13공연법 시행규칙제6조의4무대예술전문인자격검정의응시무대예술전문인의 자격검정에 응시하고자 하는 자의 자격14공직자윤리법 시행령제34조취업승인관할 공직자윤리위원회가 취업승인을 하는 경우15공직자윤리법의 시행에 관한 대법원규칙제37조취업승인신청퇴직공직자의 취업승인 요건16공직자윤리법의 시행에 관한 헌법재판소규칙제20조취업승인퇴직공직자의 취업승인 요건17관광진흥법 시행규칙제70조안전성검사기관등록요건(별표24)안전성검사기관 등록 시 인력 요건18광산보안법 시행규칙제35조보안감독계원보안감독계원 선임19광산피해의 방지 및 복구에 관한 법률 시행령제17조전문광해방지사업자의등록기준(별표1)전문광해방지사업자의 등록기준20교원자격검정령 시행규칙제9조무시험검정의신청실기교사무시험검정인때에는국가기술자격증사본(해당과목에한한다)을첨부하여야무시험자격21교육감 소속 지방공무원 평정규칙제23조자격증등의가점5급이하공무원,연구사·지도사및기능직공무원이자격증을소지한경우점수가점평정22국가공무원법제36조의2채용시험의가점채용시험의 가점23국가과학기술 경쟁력강화를 위한 이공계지원특별법 시행령제2조이공계인력의범위등이공계인력의 정의24국가과학기술 경쟁력강화를 위한 이공계지원특별법 시행령제20조연구기획평가사의자격시험연구기획평가사 자격시험 일부 면제25국가기술자격법제14조국가기술자격취득자에대한우대국가기술자격 취득자를 우대26국가기술자격법 시행령제27조국가기술자격취득자의취업등에대한우대채용·보수및승진등에있어해당직무분야의국가기술자격취득자를우대27국가기술자격법 시행규칙제21조시험위원의자격등(별표16)시험위원의 자격28국가를 당사자로 하는 계약에 관한 법률 시행규칙제7조원가계산을할때단위당가격의기준가격을적용함에있어해당노임단가에그노임단가의100분의15이하에해당하는금액을가산29국외유학에 관한 규정제5조자비유학자격자비유학을 할수 있는자30국회인사규칙제20조경력경쟁채용의요건동종직무에 관한 자격증소지자를 경력경쟁채용하는 경우31군무원인사법 시행령제10조특별채용요건(별표4)국가에서실시한각종자격·면허시험에합격한사람의자격이임용예정직급과관련이있는경우에는그자격·면허시험에이미응시한시험과목에대한시험은면제32군무원인사법 시행규칙제16조시험과목의일부면제등승진후보자 명부작성시 자격증 및 면허증 소지자 가산33군무원인사법 시행규칙제27조가산점(별표4)특별채용시험에 의하여 신규채용할 수 있는 자격34군인사법 시행규칙제14조부사관의임용부사관의 자격35궤도운송법 시행규칙제18조안전검사업무의위탁등(별표1)안전검사업무를 위탁받기 위하여 갖추어야 하는 기술인력36근로자직업능력 개발법 시행령제27조직업능력개발훈련을위하여근로자를가르칠수있는사람직업능력개발훈련교사의 정의37근로자직업능력 개발법 시행령제28조직업능력개발훈련교사의자격취득(별표1)직업능력개발훈련교사의자격38근로자직업능력 개발법 시행령제38조다기능기술자과정의학생선발방법정원 내 특별전형대상자39근로자직업능력 개발법 시행령제42조교원등의자격(별표1의2)기능대학의 교원 자격40근로자직업능력 개발법 시행령제44조교원등의임용교원을 임용할 때 자격증 소지자 우대41독학에 의한 학위취득에 관한 법률 시행령제9조시험과목면제대상시험과목의 전부 또는 일부를 면제받을 수 있는 자42독학에 의한 학위취득에 관한 법률 시행규칙제4조국가기술자격취득자에대한시험면제범위등자격취득분야와 동일한 분야의 시험에 응시하는 자에 대하여는 해당 과정별 인정시험 면제43문화산업진흥 기본법 시행령제26조기업부설창작연구소등의인력ㆍ시설등의기준기업부설창작연구소의 인력기준44법원공무원규칙제19조특별채용시험의응시요건등(별표5의1)특별채용시험의 응시요건45병역법제53조전시근로소집대상등전시근로소집 대상46병역법 시행령제83조전문연구요원및산업기능요원이종사할해당분야등분야에 종사해야할 전문연구요원 및 산업기능요원47부품·소재전문기업등의육성에관한특별조치법시행령제14조부품·소재기술개발전문기업의지원기준등부품·소재기술개발전문기업의기술개발전담요원48비상대비자원 관리법제2조대상자원의범위대상자원의 범위49산업안전보건법 시행령제26조의10안전ㆍ보건교육의위탁전문기관및요건(별표6의2)안전ㆍ보건교육의 위탁 전문기관의 요건50산업안전보건법 시행규칙제127조진단기관의인력·시설및장비기준(별표16,16의2,17)안전·보건진단기관의인력기준51산업안전보건법 시행규칙제17조안전관리대행기관의인력·시설및장비기준(별표5)안전관리대행기관의 인력기준52산업안전보건법 시행규칙제32조의2재해예방전문지도기관의인력·시설및장비기준(별표6의3)재해예방 전문지도기관의 인력기준53산업안전보건법 시행규칙제32조의4재해예방전문지도기관의지정신청등(별표6의3)재해예방 전문지도기관의 인력기준54산업안전보건법 시행규칙제74조검사원의자격검사원의 자격55산업안전보건법 시행규칙제77조방호장치제조사업등의지원대상요건(별표10의2)방호장치 제조사업 등의 지원대상 요건56선거관리위원회 공무원규칙제21조경력경쟁채용의요건(별표4)동종직무에 관한 자격증소지자를 경력경쟁채용57선거관리위원회 공무원규칙제29조전직시험의면제(별표13,15)전직시험의 면제58선거관리위원회 공무원규칙제85조전직시험이면제되는직급별자격증구분(별표13)전직시험이 면제되는 당해직급에 상응하는 자격증59선거관리위원회 공무원규칙제89조채용시험의특전(별표14,15)자격증의소지자가6급이하공무원채용시험에응시하는경우점수가산60선거관리위원회 공무원평정규칙제23조자격증의가점,(별표6)자격증의 가점평정61선박직원법 시행령제11조시험과목필기시험의 해당 과목을 면제62소방공무원임용령제15조특별채용의요건등특별채용의 요건63소방기본법 시행규칙제12조화재조사전담부서의설치ㆍ운영등화재조사전담부서의 장64소방시설 설치유지 및 안전관리에 관한 법률 시행령제8조소방검사자의자격소방공무원으로서 소방검사자의 자격65소방시설공사업법 시행규칙제24조소방기술과관련된자격ㆍ학력및경력의인정범위등소방기술과 관련된 자격의 인정 범위66소음ㆍ진동관리법 시행규칙제18조환경기술인의자격기준등(별표7)환경기술인을 두어야 할 사업장과 그 자격기준67송유관안전관리법시행령제4조안전관리자의자격등(별표1)안전관리자의 기술자격68수도법 시행규칙제12조수도시설관리자의자격수도시설관리자의 자격69승강기시설 안전관리법 시행규칙제12조기술인력및보수설비의기준(별표5)승강기 보수를 업으로 하려는 자가 갖추어야 할 기술인력70승강기시설 안전관리법 시행규칙제22조검사기관의검사인력및검사설비(별표7의3)검사기관의 검사인력71안전행정부 및 소방방재청 소관 비상대비자원관리법 시행규칙제2조인력자원의관리직종(별표)인력자원 관리직종의 자격 구분표72여성과학기술인육성및지원에관한법률시행령제2조정의여성과학기술인의 자격73연구직 및 지도직공무원의 임용 등에 관한 규정제26조의2채용시험의특전(별표5,7)연구사 및 지도사공무원 채용시험 응시하는 경우 점수 가산74원자력안전법 시행령제118조응시자격(별표5)원자력관계종사자의 면허시험 응시자격75유해·위험작업의취업제한에관한규칙제3조자격ㆍ면허등이필요한작업의범위등(별표1)규정에 의한 취업을 제한하는 작업과 그 작업에 필요한 자격76장애인 등에 대한 특수교육법 시행령제17조전문인력의자격기준등자격이 있는 진로 및 직업교육을 담당하는 전문인력77장애인복지법 시행규칙제42조시설의설치ㆍ운영기준(별표5)장애인복지시설의설치·운영기준78전기공사업법제2조정의전기공사기술자의 정의79전기공사업법 시행령제12조전기공사기술자의시공관리구분(별표4)전기공사의 규모별 전기공사기술자의 시공관리 구분80전기공사업법 시행령제12조의2전기공사기술자의인정신청등(별표4의2)전기공사기술자의 등급 및 인정기준81전기공사업법 시행령제6조공사업의등록기준등(별표3)공사업의 등록을 하려는 자가 갖추어야 할 기술능력82전기사업법제73조전기안전관리자의선임등전기설비의공사·유지및운용에관한안전관리업무를수행하게하기위하여필요한전기안전관리자83전기사업법 시행규칙제36조일반용전기설비점검자의자격일반용전기설비 점검 자격 요건84전기사업법 시행규칙제40조전기안전관리자의선임등(별표12)안전관리자와 안전관리보조원으로 구분하여 선임85전기사업법 시행규칙제42조전기안전관리자자격의완화전기안전관리자로 선임할 수 있는 사람의 자격기준86전기사업법 시행규칙제43조전기안전관리자의직무대행자의지정요건전기안전관리자의 직무대행자87전기사업법 시행규칙제44조전기안전관리자의자격및직무(별표12)안전관리보조원의 자격88전기사업법 시행규칙제45조전기안전관리업무를전문으로하는자등의자격요건,(별표1의2,별표2)전기안전관리업무를 전문으로 하는 자의 자격89전력기술관리법제11조전력시설물의설계도서의작성등전력시설물의 설계도서의 작성자90전력기술관리법제2조정의전력기술인91전력기술관리법 시행령제21조감리원의자격등(별표2)감리원의 자격92전력기술관리법 시행령제22조감리원의배치기준등(별표3)책임감리원 및 보조감리원의 자격93전력기술관리법 시행령제27조설계업ㆍ감리업의종류별등록기준등(별표4,별표5)설계업 또는 감리업 등록을 하려는 자의 인력 요건94전력기술관리법 시행령제3조전력기술인의종류(별표1)전력기술인의 종류95주차장법 시행령제12조의4검사대행자의지정및취소(별표2)검사업무를 대행할 수 있는 전문검사기관의 지정요건96주차장법 시행령제12조의6보수업의등록기준(별표3)기계식주차장치 보수업을 등록하려는 자가 갖추어야 할 기술인력97주택법 시행령제68조주택관리업의등록기준및등록절차등(별표8)주택관리업의 등록기준98중소기업인력지원 특별법제28조근로자의창업지원등당해 직종과 관련된 분야에서 신기술에 기반한 창업을 하고자 하는 경우 지원99중소기업제품 구매촉진 및 판로지원에 관한 법률 시행규칙제12조시험연구원의지정등(별표2)시험연구원의 지정기준100중소기업진흥에 관한 법률제48조1차시험의면제1차시험을면제101중소기업창업 지원법 시행령제20조중소기업상담회사의등록요건(별표1)중소기업상담회사가 보유하여야 하는 전문인력102중소기업창업 지원법 시행령제6조창업보육센터사업자의지정(별표1)창업보육센터사업자의 전문인력103지방공무원 임용령제17조경력경쟁임용시험등을통한임용의요건경력경쟁임용하려는경우104지방공무원 임용령제55조의3자격증소지자에대한신규임용시험의특전6급이하공무원및기능직공무원신규임용시험시필기시험점수가산105지방공무원 평정규칙제23조자격증등의가점5급이하공무원,연구사·지도사및기능직공무원이자격증을소지한경우점수가점평정106지방공무원법제34조의2신규임용시험의가점공무원 신규임용시험시 점수 가산107지방자치단체를당사자로하는계약에관한법률시행령제57조주민참여감독자의자격주민대표자의추천을받을수있는사람의자격기준 108지방자치단체를 당사자로 하는 계약에 관한 법률 시행령제106조계약심의위원회의구성계약심의위원회의 위원109지방자치단체를 당사자로 하는 계약에 관한 법률 시행규칙제7조원가계산시단위당가격의기준지방자치단체의장또는계약담당자는가격을적용함에있어당해노임단가에동노임단가의100분의15이하에해당하는금액을가산110지역균형개발 및 지방중소기업 육성에 관한 법률 시행령제59조인력의지역정착지원인력의 지역정착지원111통신비밀보호법 시행령제30조불법감청설비탐지업의등록요건(별표1)불법감청설비탐지업의 등록요건112하수도법 시행령제31조개인하수처리시설설계ㆍ시공업(별표4)개인하수처리시설설계·시공업의등록을하려는자가갖추어야할기술인력113하수도법 시행규칙제76조공공하수도시설관리업무의위탁공공하수도시설 관리업무 위탁기관의 기술인력114항로표지법 시행령제10조항로표지관리원및시설의기준과관리(별표1)사설항로표지의 관리자115해양경찰청소속 경찰공무원 승진임용규정제15조가점평정(별표5,7)가점평정116해양환경관리법 시행규칙제23조오염물질저장시설의설치ㆍ운영기준(별표10)오염물질저장시설의 설치기준117헌법재판소공무원 수당 등에 관한 규칙제6조특수업무수당(별표2)특수업무수당지급118헌법재판소 공무원 평정 규칙제23조자격증가점,(별표4)5급이하및기능직공무원자격증취득자가점평정119환경기술개발 및 지원에 관한 법률 시행규칙제30조방지시설업의등록신청등(별표4)방지시설업의 등록 기술인력※ 한국산업인력공단에서는 국민 알권리 충족 및 정보 공개의 확대를 위하여 위 정보를 제공하고 있습니다. 단, 세부 법령에 대한 유권해석 및 적용 관련 사항에 대한 정확한 안내는 관련법을 제정한 소관부처에서 가능하니 참고하시기 바랍니다. 업데이트 일자: '14.11.13"
전기기능장,진로 및 전망,"발전소, 변전소, 전기공작물시설업체, 건설업체, 한국전력공사 및 일반사업체나 공장의 전기부서, 가정용 및 산업용 전기 생산업체, 부품제조업체 등에 취업하여 전기와 관련된 제반시설의 관리 및 검사를 담당한다. 일부는 직업능력개발훈련교사로 진출하기도 한다. 각종 전기기기의 구조를 이해하고 전기기기 및 생산설비를 안전하게 관리 및 검사할 수 있는 전문가의 수요는 계속될 것이며 특히 「전기공사사업법」에 의하면 특급기술자로 채용하게 되어 있고 그외 「항로표지법」에서도 해상교통의 안전을 도모하고 선 박운항의 능률을 향상시키기 위해 사설항로표지를 해상에 설치할 경우에는 자격취득 자를 고용하게 되어 있다. 또한 「대기환경보전법」과 「수질환경보전법」에 의해서 도 오염물질을 처리하는 방지시설업체에는 방지시설기술자를 채용하게 되어있는 등 활동분야가 다양하다. "
전기기능장,출제경향,"전기에 관한 최상급 숙련기능을 가지고 산업현장에서 작업관리와 소속 기능자의 지도 및 감독, 현장훈련,경영계층과 생산계층을 유기적으로 결합시켜주는 현장의 중간 관리 등의 능력을 평가- PLC (본인지참)등을 지참하여 주어진 도면과 주어진 재료를 사용하여 도면에 표시된 공사를 내선공사방법에  의거 완성 - 전기설비기술기준 및 판단기준 개정시행(2015년 1월 30일), 내선규정의 개정 시행(2013년 1월 1일)에 따라 수험자는 개정된 기준 및 규정으로 수험준비에 임하여야 합니다."
전기기능장,취득방법,"① 시 행 처 : 한국산업인력공단 ② 관련학과 : 전문계 고등학교, 전문대학 이상의 전기과, 전기제어과, 전기설비과 등 관련학과 ③ 훈련기관 : 공공직업훈련기관(폴리텍대학 포함), 사업체내직업훈련기관, 인정직업훈련기관 등 ④ 시험과목 - 필기 : 전기이론, 전기기기, 전력전자, 전기설비설계 및 시공, 마이크로프로세서, 디지털 공학, 공업경영에  관한 사항  - 실기 : 전기에 관한 실무 ⑤ 검정방법 - 필기 : 객관식 4지택일형  - 실기 : 작업형(6시간 정도) PLC는 수험자가 지참하여 PLC시스템에 다운로드하여 본과제의 요구사항에  맞춰배선판에 부착후 도면에 표시된 내선규정 및 전기설비기술기준에 준한 작업 완성 ⑥ 합격기준 - 필기·실기 : 100점을 만점으로 하여 60점 이상 "
전자기기기능장,개요,전자산업에 우수한 기술인력을 공급하고자 전자기기에 대한 지식과 숙련기능을 겸비한  전문 인력을 양성하고자 자격제도 제정. 
전자기기기능장,변천과정,"1974년 전자기기기능장으로 신설(대통령령 제7283호, 1974.10.16)"
전자기기기능장,수행직무,"전자기기에 관한 최상급 숙련기능을 갖고 산업현장에서 작업관리, 전기 및 전기기기 기 능자의 지도 및 감독, 현장훈련, 경영층과 생산계층을 유기적으로 결합시켜주는 현장 의 중간관리 등의 업무 수행. "
전자기기기능장,실시기관 홈페이지,http://www.q-net.or.kr
전자기기기능장,실시기관명,한국산업인력공단 
전자기기기능장,위 자격취득자에 대한 법령상 우대현황,"순번법령명조문내역활용내용1건설기계관리법 시행규칙제33조 검사대행자등(별표9)건설기계검사대행자의인력기준2건설산업기본법 시행령제13조 건설업의 등록기준(별표2)건설업의 등록기준3건설산업기본법 시행령제35조 건설기술자의 현장배치기준등(별표5)공사예정금액의 규모별 건설기술자 배치기준4건설산업기본법 시행규칙제25조의3 건설사업관리관련 인력건설사업관리관련 인력5경비업법 시행령제3조 허가신청 등(별표1)경비업의 허가를 받고자 하는 경우 인력기준6경찰공무원 승진임용 규정 시행규칙제15조 가점평정가점평정7경찰공무원임용령제16조 특별채용의 요건특별채용의 자격8경찰공무원임용령 시행규칙제34조 응시자격등의 기준(별표3)특별채용에 있어서의 임용예정직에 상응한 자격증9고등학교 졸업학력 검정고시 규칙제12조 과목면제고시합격자로 가늠 또는 과목면제10공무원수당 등에 관한 규정제14조 특수업무수당(별표11)특수업무수당지급11공무원임용시험령제27조 특별채용시험의 응시자격 등(별표7, 8)특별채용시험에 응시12공무원임용시험령제31조 채용시험의 특전(별표12)6급 이하 공무원 및 기능직공무원 채용시험 가산대상 자격증13공연법 시행령제10조의2 안전진단기관의 지정요건(별표1)안전진단기관의 지정요건14공연법 시행령제10조의4무대예술전문인자격검정의응시기준(별표2)무대예술전문인 자격검정의 등급별 응시기준15공연법 시행규칙제6조의4무대예술전문인자격검정의응시무대예술전문인의 자격검정에 응시하고자 하는 자의 자격16공직자윤리법 시행령제34조 취업승인관할 공직자윤리위원회가 취업승인을 하는 경우17공직자윤리법의 시행에 관한 대법원규칙제37조취업승인신청퇴직공직자의 취업승인 요건18공직자윤리법의 시행에 관한 헌법재판소규칙제20조 취업승인퇴직공직자의 취업승인 요건19관광진흥법 시행규칙제70조 안전성검사기관 등록 요건(별표24)안전성검사기관 등록 시 인력 요건20교원자격검정령 시행규칙제9조 무시험검정의 신청실기교사무시험검정인 때에는 국가기술자격증 사본(해당과목에 한한다)을 첨부하여야 무시험자격21교육감 소속 지방공무원 평정규칙제23조 자격증 등의 가점5급 이하 공무원, 연구사·지도사 및 기능직공무원이 자격증을 소지한 경우 점수 가점 평정22국가공무원법제36조의2 채용시험의 가점채용시험의 가점23국가과학기술 경쟁력강화를 위한 이공계지원특별법 시행령제2조 이공계인력의 범위 등이공계인력의 정의24국가과학기술 경쟁력강화를 위한 이공계지원특별법 시행령제20조 연구기획평가사의 자격시험연구기획평가사 자격시험 일부 면제25국가기술자격법제14조 국가기술자격 취득자에 대한 우대국가기술자격 취득자를 우대26국가기술자격법 시행령제27조 국가기술자격취득자의 취업 등에 대한 우대채용·보수 및 승진 등에 있어 해당 직무분야의 국가기술자격취득자를 우대27국가기술자격법 시행규칙제21조 시험위원의 자격 등(별표16)시험위원의 자격28국가를 당사자로 하는 계약에 관한 법률 시행규칙제7조 원가계산을 할 때 단위당 가격의 기준가격을 적용함에 있어 해당 노임단가에 그 노임단가의 100분의 15 이하에 해당하는 금액을 가산29국외유학에 관한 규정제5조 자비유학자격자비유학을 할수 있는자30국회인사규칙제20조경력경쟁채용등의요건동종직무에 관한 자격증소지자를 특별채용하는 경우31군무원인사법 시행령제10조 특별채용 요건특별채용시험에 의하여 신규채용할 수 있는 자격32군무원인사법 시행규칙제16조 시험과목의 일부 면제 등국가에서 실시한 각종 자격·면허시험에 합격한 사람의 자격이 임용예정 직급과 관련이 있는 경우에는 그 자격·면허시험에 이미 응시한 시험과목에 대한 시험은 면제33군무원인사법 시행규칙제27조 가산점(별표4)승진후보자 명부작성시 자격증 및 면허증 소지자 가산34군인사법 시행규칙제14조 부사관의 임용부사관의 자격35궤도운송법 시행규칙제18조 안전검사업무의 위탁 등(별표1)안전검사업무를 위탁받기 위하여 갖추어야 하는 기술인력36근로자직업능력 개발법 시행령제27조 직업능력개발훈련을 위하여 근로자를 가르칠 수 있는 사람직업능력개발훈련교사의 정의37근로자직업능력 개발법 시행령제28조직업능력개발훈련교사의자격취득(별표2)직업능력개발훈련교사의자격38근로자직업능력 개발법 시행령제38조 다기능기술자과정의 학생선발방법정원 내 특별전형대상자39근로자직업능력 개발법 시행령제42조교원등의자격(별표4)기능대학의 교원 자격40근로자직업능력 개발법 시행령제44조 교원 등의 임용교원을 임용할 때 자격증 소지자 우대41대기환경보전법 시행규칙제67조의2 인증시험대행기관의 지정(별표18의2)인증시험대행기관으로 지정받으려는 자의 기술인력42독학에 의한 학위취득에 관한 법률 시행령제9조 시험과목면제 대상시험과목의 전부 또는 일부를 면제받을 수 있는 자43독학에 의한 학위취득에 관한 법률 시행규칙제4조 국가기술자격취득자에 대한 시험면제범위등자격취득분야와 동일한 분야의 시험에 응시하는 자에 대하여는 해당 과정별 인정시험 면제44문화산업진흥 기본법 시행령제26조 기업부설창작연구소 등의 인력ㆍ시설 등의 기준기업부설창작연구소의 인력기준45병역법제53조 전시근로소집 대상 등전시근로소집 대상46병역법 시행령제83조 전문연구요원 및 산업기능요원이 종사할 해당 분야 등분야에 종사해야할 전문연구요원 및 산업기능요원47부품·소재전문기업 등의 육성에 관한 특별조치법 시행령제14조 부품·소재기술개발전문기업의 지원기준 등부품·소재기술개발전문기업의 기술개발전담요원48비상대비자원 관리법제2조 대상자원의 범위대상자원의 범위49산업안전보건법 시행규칙제74조 검사원의 자격검사원의 자격50선거관리위원회 공무원규칙제21조경력경쟁채용등의요건(별표4)동종직무에 관한 자격증소지자를 특별채용51선거관리위원회 공무원평정규칙제23조자격증의가점(별표5)자격증의 가점평정52선박직원법 시행령제11조 시험과목필기시험의 해당 과목을 면제53소방공무원 승진임용 규정 시행규칙제15조의2 가점평정소방공무원이 당해 계급에서 자격증을 취득한 때 가점평정54소방공무원임용령 시행규칙제19조 초임소방공무원의 보직(별표6)행정안전부령이 정하는 자격증소지자55소방공무원임용령 시행규칙제24조 채용시험의 특전(별표6)소방간부후보생선발시험과 소방사·지방소방사의 공개경쟁채용시험에 있어서의 자격증 가점비율56소음ㆍ진동관리법 시행규칙제34조의2 인증시험대행기관의 지정(별표13의2)인증시험대행기관 지정57수도법 시행규칙제12조 수도시설관리자의 자격수도시설관리자의 자격58승강기시설 안전관리법 시행규칙제22조 검사기관의 검사인력 및 검사설비(별표7의3)검사기관의 검사인력59여성과학기술인육성및지원에관한법률시행령제2조 정의여성과학기술인의 자격60연구직 및 지도직공무원의 임용 등에 관한 규정제26조의2 채용시험의 특전(별표5, 7)연구사 및 지도사공무원 채용시험 응시하는 경우 점수 가산61원자력안전법시행령제118조응시자격(별표5)원자력관계종사자의 면허시험 응시자격62장애인 등에 대한 특수교육법 시행령제17조 전문인력의 자격 기준 등자격이 있는 진로 및 직업교육을 담당하는 전문인력63정보통신공사업법 시행령제10조 감리원의 자격기준 등(별표2)감리원의 자격기준64정보통신공사업법 시행령제21조 등록기준(별표3)공사업 등록기준65정보통신공사업법 시행령제40조 정보통신기술자의 자격기준 등(별표6)정보통신기술자의 자격기준66중소기업인력지원 특별법제28조 근로자의 창업지원 등당해 직종과 관련된 분야에서 신기술에 기반한 창업을 하고자 하는 경우 지원67중소기업제품 구매촉진 및 판로지원에 관한 법률 시행규칙제12조시험연구원의지정등(별표3)시험연구원의 지정기준68중소기업진흥에 관한 법률제48조 1차 시험의 면제1차 시험을 면제69중소기업창업 지원법 시행령제6조 창업보육센터사업자의 지정(별표1)창업보육센터사업자의 전문인력70중소기업창업 지원법 시행령제20조 중소기업상담회사의 등록요건(별표1)중소기업상담회사가 보유하여야 하는 전문인력71지방공무원법제34조의2 신규임용시험의 가점공무원 신규임용시험시 점수 가산72지방공무원 임용령제17조경력경쟁임용시험등을통한임용의요건특별임용 하려는 경우73지방공무원 임용령제55조의3 자격증 소지자에 대한 신규임용시험의 특전6급 이하 공무원 및 기능직공무원 신규임용시험 시 필기시험 점수 가산74지방공무원 평정규칙제23조 자격증 등의 가점5급 이하 공무원, 연구사·지도사 및 기능직공무원이 자격증을 소지한 경우 점수 가점 평정75지방자치단체를당사자로하는계약에관한법률시행령제57조 주민참여감독자의 자격주민대표자의추천을받을수있는사람의자격기준76지방자치단체를 당사자로 하는 계약에 관한 법률 시행규칙제7조 원가계산을 할 때 단위당 가격의 기준지방자치단체의 장 또는 계약담당자는 가격을 적용함에 있어 당해 노임단가에 동 노임단가의 100분의 15이하에 해당하는 금액을 가산77지방자치단체를 당사자로 하는 계약에 관한 법률 시행령제106조 계약심의위원회의 구성계약심의위원회의 위원78지역균형개발 및 지방중소기업 육성에 관한 법률 시행령제59조 인력의 지역정착지원인력의 지역정착지원79통신비밀보호법 시행령제30조 불법감청설비탐지업의 등록요건(별표1)불법감청설비탐지업의 등록요건80해양경찰청소속경찰공무원승진임용규정시행규칙제15조 가점평정(별표7)가점평정81해양경찰청 소속 경찰공무원임용령 시행규칙제34조 응시자격등의 기준(별표3)특별채용시험 응시 자격82헌법재판소공무원수당등에관한규칙제6조 특수업무수당(별표2)특수업무수당지급83헌법재판소 공무원 평정 규칙제23조 자격증가점(별표4)5급이하 및 기능직공무원 자격증 취득자 가점 평정※ 한국산업인력공단에서는 국민 알권리 충족 및 정보 공개의 확대를 위하여 위 정보를 제공하고 있습니다.  단, 세부 법령에 대한 유권해석 및 적용 관련 사항에 대한 정확한 안내는 관련법을 제정한 소관부처에서 가능하니 참고하시기 바랍니다. 업데이트 일자: '14.11.13"
